txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,original_txn_id,txn_id_normalized,original_user_id,user_id_normalized,original_merchant_id,merchant_id_normalized,txn_id_duplicate_count,txn_id_is_duplicate,amount_numeric,amount_missing,amount_parse_failed,amount_is_negative,amount_is_zero,timestamp_clean,timestamp_missing,timestamp_parse_failed,timestamp_was_epoch,utr_clean,utr_missing,utr_invalid,mcc_clean,mcc_missing,status_raw,status_clean,source_dataset,source_row_number,user_fk_missing,merchant_fk_missing,kyc_status_clean,pan_clean,aadhaar_clean,monthly_income_numeric,city_clean,state_clean,occupation_clean,kyc_duplicate_entity_flag,merchant_mcc_clean,merchant_category_clean,merchant_status_clean,business_type_clean,merchant_duplicate_entity_flag,chargeback_count,total_disputed_amount,max_severity,first_chargeback_timestamp,latest_chargeback_timestamp,transaction_has_kyc,transaction_has_merchant,transaction_has_chargeback,utr_missing_flag,amount_negative_flag,timestamp_invalid_flag,duplicate_txn_id_flag,referential_integrity_issue_flag,chargeback_report_delay_hours,dispute_after_7_days_flag,has_chargeback
TXN00019307,2026-02-17 21:22:07,USR54134,MCH9763,Rs. 7831.6,UTR9171361574,,S,TXN00019307,TXN00019307,USR54134,USR54134,MCH9763,MCH9763,1,False,7831.6,False,False,False,False,2026-02-17 21:22:07,False,False,False,UTR9171361574,False,False,,True,S,SUCCESS,track1_upi_transactions,19051,True,False,,,,,,,,,5699,CLOTHS,LIVE,INDIVIDUAL,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00010843,2026-03-04 17:24:30,USR50976,MCH7418,21717.02,UTR1853443458,4131,S,TXN00010843,TXN00010843,USR50976,USR50976,MCH7418,MCH7418,1,False,21717.02,False,False,False,False,2026-03-04 17:24:30,False,False,False,UTR1853443458,False,False,4131,False,S,SUCCESS,track1_upi_transactions,19052,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00017999,19/03/2026 15:38:03,USR60448,MCH9767,17303.85,UTR9259778468,5812,TXN_SUCCESS,TXN00017999,TXN00017999,USR60448,USR60448,MCH9767,MCH9767,1,False,17303.85,False,False,False,False,2026-03-19 15:38:03,False,False,False,UTR9259778468,False,False,5812,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,19053,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00004568,2026-01-21 09:03:05,USR81916,MCH3703,5524.07,UTR9690923322,,Initiated,TXN00004568,TXN00004568,USR81916,USR81916,MCH3703,MCH3703,1,False,5524.07,False,False,False,False,2026-01-21 09:03:05,False,False,False,UTR9690923322,False,False,,True,Initiated,PENDING,track1_upi_transactions,19054,True,False,,,,,,,,,5812,FOOD_SERVICES,SUSPENDED,PRIVATE_LIMITED,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00009332,1769744564,USR39132,MCH6961,19146.95,UTR9890676350,7011,SUCCESS,TXN00009332,TXN00009332,USR39132,USR39132,MCH6961,MCH6961,1,False,19146.95,False,False,False,False,2026-01-30 03:42:44,False,False,True,UTR9890676350,False,False,7011,False,SUCCESS,SUCCESS,track1_upi_transactions,19055,False,True,PENDING,FTICW-2870-O,1904-9670-0702,21308.0,Mumbai,Maharashtra,Gig Worker,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00009564,1774239939,USR33814,MCH4929,Rs. 13355.35,UTR4498450203,05411,PENDING,TXN00009564,TXN00009564,USR33814,USR33814,MCH4929,MCH4929,1,False,13355.35,False,False,False,False,2026-03-23 04:25:39,False,False,True,UTR4498450203,False,False,5411,False,PENDING,PENDING,track1_upi_transactions,19056,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00015477,10/02/2026 23:21:58,USR29307,MCH4823,"INR 18,401",UTR0928909445,7011,SUCCESS,TXN00015477,TXN00015477,USR29307,USR29307,MCH4823,MCH4823,1,False,18401.0,False,False,False,False,2026-10-02 23:21:58,False,False,False,UTR0928909445,False,False,7011,False,SUCCESS,SUCCESS,track1_upi_transactions,19057,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00000692,11/02/2026 20:59:44,USR85707,MCH2076,"₹10,641.66",UTR9657827202,05411,Fail,TXN00000692,TXN00000692,USR85707,USR85707,MCH2076,MCH2076,1,False,10641.66,False,False,False,False,2026-11-02 20:59:44,False,False,False,UTR9657827202,False,False,5411,False,Fail,FAILED,track1_upi_transactions,19058,True,False,,,,,,,,,5942,BOOK STORE,ACTIVE,SOLE_PROPRIETOR,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00002292,2026-01-15 15:45:22,USR58545,MCH5936,7024.27,UTR1526092565,5812,S,TXN00002292,TXN00002292,USR58545,USR58545,MCH5936,MCH5936,1,False,7024.27,False,False,False,False,2026-01-15 15:45:22,False,False,False,UTR1526092565,False,False,5812,False,S,SUCCESS,track1_upi_transactions,19059,False,True,VERIFIED,KAKNO1533L,736660204213,41903.0,New Delhi,Delhi,Gig Worker,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00019365,2026-03-07 09:00:49,USR31996,MCH1913,8498.51,UTR 9049975778,4131,COMPLETED,TXN00019365,TXN00019365,USR31996,USR31996,MCH1913,MCH1913,1,False,8498.51,False,False,False,False,2026-03-07 09:00:49,False,False,False,UTR9049975778,False,False,4131,False,COMPLETED,SUCCESS,track1_upi_transactions,19060,True,False,,,,,,,,,5912,PHARMACY,ACTIVE,PARTNERSHIP,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00003062,2026-01-16 11:17:41,USR82910,MCH2166,2310.75,UTR7748888123,7011,SUCCESS,TXN00003062,TXN00003062,USR82910,USR82910,MCH2166,MCH2166,1,False,2310.75,False,False,False,False,2026-01-16 11:17:41,False,False,False,UTR7748888123,False,False,7011,False,SUCCESS,SUCCESS,track1_upi_transactions,19061,True,False,,,,,,,,,5912,PHARMACY,ACTIVE,INDIVIDUAL,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00011745,20/02/2026 16:58:34,USR29449,MCH1263,20353.16,UTR7975463567,4131,SUCCESS,TXN00011745,TXN00011745,USR29449,USR29449,MCH1263,MCH1263,1,False,20353.16,False,False,False,False,2026-02-20 16:58:34,False,False,False,UTR7975463567,False,False,4131,False,SUCCESS,SUCCESS,track1_upi_transactions,19062,False,False,VERIFIED,TQRYK9190E,9440-7396-4098,35947.0,Lko,Uttar Pradesh,Student,True,5912,CHEMIST,ENABLED,PRIVATE LIMITED,True,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00004015,22/02/2026 17:21:11,USR62939,MCH6098,16041.2,UTR3182286642,7011,Fail,TXN00004015,TXN00004015,USR62939,USR62939,MCH6098,MCH6098,1,False,16041.2,False,False,False,False,2026-02-22 17:21:11,False,False,False,UTR3182286642,False,False,7011,False,Fail,FAILED,track1_upi_transactions,19063,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00016199,2026-03-26 11:18:25,USR38238,MCH7978,15797.09,UTR4321974606,5812,SUCCESS,TXN00016199,TXN00016199,USR38238,USR38238,MCH7978,MCH7978,1,False,15797.09,False,False,False,False,2026-03-26 11:18:25,False,False,False,UTR4321974606,False,False,5812,False,SUCCESS,SUCCESS,track1_upi_transactions,19064,True,False,,,,,,,,,5999,MISC RETAIL,ACTIVE,INDIVIDUAL,True,1.0,4366.91,HIGH,2026-03-13 00:00:00,2026-03-13 00:00:00,False,True,True,False,False,False,False,True,,False,True
TXN00002226,2026-03-23 23:47:28,USR60864,MCH6193,11724.51,UTR0817382823,5411,TXN_SUCCESS,TXN00002226,TXN00002226,USR60864,USR60864,MCH6193,MCH6193,1,False,11724.51,False,False,False,False,2026-03-23 23:47:28,False,False,False,UTR0817382823,False,False,5411,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,19065,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00017409,02-25-2026 01:32:12 AM,USR53928,MCH6557,Rs. 2769.75,UTR7779508888,7011,S,TXN00017409,TXN00017409,USR53928,USR53928,MCH6557,MCH6557,1,False,2769.75,False,False,False,False,2026-02-25 01:32:12,False,False,False,UTR7779508888,False,False,7011,False,S,SUCCESS,track1_upi_transactions,19066,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00009038,02-22-2026 05:19:33 AM,USR45006,MCH7326,"INR 21,155",UTR4903055805,,S,TXN00009038,TXN00009038,USR45006,USR45006,MCH7326,MCH7326,1,False,21155.0,False,False,False,False,2026-02-22 05:19:33,False,False,False,UTR4903055805,False,False,,True,S,SUCCESS,track1_upi_transactions,19067,True,False,,,,,,,,,7011,HOSPITALITY,ACTIVE,SOLE_PROPRIETOR,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00011661,03/03/2026 16:41:32,USR80843,MCH2030,Rs. 21460.32,UTR5817089939,05411,Success,TXN00011661,TXN00011661,USR80843,USR80843,MCH2030,MCH2030,1,False,21460.32,False,False,False,False,2026-03-03 16:41:32,False,False,False,UTR5817089939,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,19068,True,False,,,,,,,,,4131,TRANSPORT,ACTIVE,INDIVIDUAL,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00012451,2026-02-19 20:20:33,USR59332,MCH4833,"₹21,922.70",UTR1217199400,05411,S,TXN00012451,TXN00012451,USR59332,USR59332,MCH4833,MCH4833,1,False,21922.7,False,False,False,False,2026-02-19 20:20:33,False,False,False,UTR1217199400,False,False,5411,False,S,SUCCESS,track1_upi_transactions,19069,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00011220,2026-01-12 01:33:42,USR42284,MCH4161,"₹11,037.78",UTR9160625240,4131,SUCCESS,TXN00011220,TXN00011220,USR42284,USR42284,MCH4161,MCH4161,1,False,11037.78,False,False,False,False,2026-01-12 01:33:42,False,False,False,UTR9160625240,False,False,4131,False,SUCCESS,SUCCESS,track1_upi_transactions,19070,False,True,VERIFIED,XCBZZ7164Z,5961-3732-3702,95408.0,Hyderabad,Telangana,Salaried,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00003209,03-23-2026 04:03:41 PM,USR13199,MCH7214,"₹10,985.87",,7011,S,TXN00003209,TXN00003209,USR13199,USR13199,MCH7214,MCH7214,1,False,10985.87,False,False,False,False,2026-03-23 16:03:41,False,False,False,,True,False,7011,False,S,SUCCESS,track1_upi_transactions,19071,False,True,VERIFIED,MRNLQ1099P,876811530650,38800.0,Madras,Tamil Nadu,Salaried,False,,,,,,,,,,,True,False,False,True,False,False,False,True,,False,False
TXN00008859,22/01/2026 21:38:44,USR10378,MCH5670,14361.6,UTR4441697943,7011,SUCCESS,TXN00008859,TXN00008859,USR10378,USR10378,MCH5670,MCH5670,1,False,14361.6,False,False,False,False,2026-01-22 21:38:44,False,False,False,UTR4441697943,False,False,7011,False,SUCCESS,SUCCESS,track1_upi_transactions,19072,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00014195,2026-01-16 05:55:08,USR37085,MCH6781,2477.84,UTR1837396399,7011,S,TXN00014195,TXN00014195,USR37085,USR37085,MCH6781,MCH6781,1,False,2477.84,False,False,False,False,2026-01-16 05:55:08,False,False,False,UTR1837396399,False,False,7011,False,S,SUCCESS,track1_upi_transactions,19074,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00002377,2026-01-07 09:35:08,USR35030,MCH9645,"INR 7,665",UTR0164278438,5411,SUCCESS,TXN00002377,TXN00002377,USR35030,USR35030,MCH9645,MCH9645,1,False,7665.0,False,False,False,False,2026-01-07 09:35:08,False,False,False,UTR0164278438,False,False,5411,False,SUCCESS,SUCCESS,track1_upi_transactions,19075,False,True,VERIFIED,ZCRJA2678Z,1358143365716,27095.0,Pune,Maharashtra,Business Owner,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00007426,01-12-2026 09:49:59 AM,USR85464,MCH7098,"₹9,199.04",UTR4195293325,5411,SUCCESS,TXN00007426,TXN00007426,USR85464,USR85464,MCH7098,MCH7098,1,False,9199.04,False,False,False,False,2026-01-12 09:49:59,False,False,False,UTR4195293325,False,False,5411,False,SUCCESS,SUCCESS,track1_upi_transactions,19076,True,False,,,,,,,,,4131,BUS/TAXI,ACTIVE,INDIVIDUAL,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00017640,03-17-2026 12:23:27 AM,USR22008,MCH4868,20568.11,UTR4938359489,5411,COMPLETED,TXN00017640,TXN00017640,USR22008,USR22008,MCH4868,MCH4868,1,False,20568.11,False,False,False,False,2026-03-17 00:23:27,False,False,False,UTR4938359489,False,False,5411,False,COMPLETED,SUCCESS,track1_upi_transactions,19077,False,True,VERIFIED,,968986051130,22300.0,Ludhiana,Punjab,Gig Worker,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00003292,2026-03-07 16:38:38,USR85427,MCH9115,"INR 21,935",UTR6654484910,5812,Success,TXN00003292,TXN00003292,USR85427,USR85427,MCH9115,MCH9115,1,False,21935.0,False,False,False,False,2026-03-07 16:38:38,False,False,False,UTR6654484910,False,False,5812,False,Success,SUCCESS,track1_upi_transactions,19078,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00015954,2026-01-30 13:02:49,USR97820,MCH2452,Rs. 7995.53,UTR1040972145,5812,TXN_SUCCESS,TXN00015954,TXN00015954,USR97820,USR97820,MCH2452,MCH2452,1,False,7995.53,False,False,False,False,2026-01-30 13:02:49,False,False,False,UTR1040972145,False,False,5812,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,19079,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00009706,06/02/2026 18:55:35,USR85355,MCH6570,"INR 4,324",UTR7254187316,5812,F,TXN00009706,TXN00009706,USR85355,USR85355,MCH6570,MCH6570,1,False,4324.0,False,False,False,False,2026-06-02 18:55:35,False,False,False,UTR7254187316,False,False,5812,False,F,FAILED,track1_upi_transactions,19080,True,False,,,,,,,,,5912,MEDICAL,ACTIVE,PRIVATE-LIMITED,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00002270,2026-01-08 07:35:09,USR67741,MCH4737,12813.97,UTR8799683478,5912,COMPLETED,TXN00002270,TXN00002270,USR67741,USR67741,MCH4737,MCH4737,1,False,12813.97,False,False,False,False,2026-01-08 07:35:09,False,False,False,UTR8799683478,False,False,5912,False,COMPLETED,SUCCESS,track1_upi_transactions,19081,False,False,VERIFIED,RAMWN0419V,473316532776,33395.0,Calcutta,West Bengal,Student,False,5942.0,STATIONERY,DISABLED,INDIVIDUAL,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00019808,20/02/2026 21:53:25,USR60486,MCH1421,INR 463,UTR6566850398,05411,S,TXN00019808,TXN00019808,USR60486,USR60486,MCH1421,MCH1421,1,False,463.0,False,False,False,False,2026-02-20 21:53:25,False,False,False,UTR6566850398,False,False,5411,False,S,SUCCESS,track1_upi_transactions,19082,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00009882,01/03/2026 05:34:03,USR51751,MCH9540,"₹14,148.13",UTR 5550909226,7011,Pending,TXN00009882,TXN00009882,USR51751,USR51751,MCH9540,MCH9540,1,False,14148.13,False,False,False,False,2026-01-03 05:34:03,False,False,False,UTR5550909226,False,False,7011,False,Pending,PENDING,track1_upi_transactions,19083,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00008675,16/02/2026 16:37:50,USR69839,MCH1400,1511.23,UTR4394844740,5912,PENDING,TXN00008675,TXN00008675,USR69839,USR69839,MCH1400,MCH1400,1,False,1511.23,False,False,False,False,2026-02-16 16:37:50,False,False,False,UTR4394844740,False,False,5912,False,PENDING,PENDING,track1_upi_transactions,19084,True,False,,,,,,,,,5699,APPAREL,ENABLED,PARTNERSHIP,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00011921,2026-03-10 00:33:19,USR21428,MCH7889,20577.48,UTR0805126217,05411,Success,TXN00011921,TXN00011921,USR21428,USR21428,MCH7889,MCH7889,1,False,20577.48,False,False,False,False,2026-03-10 00:33:19,False,False,False,UTR0805126217,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,19085,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00007707,2026-02-22 00:09:33,USR73071,MCH2724,13858.99,UTR0183937744,05411,Success,TXN00007707,TXN00007707,USR73071,USR73071,MCH2724,MCH2724,1,False,13858.99,False,False,False,False,2026-02-22 00:09:33,False,False,False,UTR0183937744,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,19086,False,False,VERIFIED,BRVZT9418I,583183080667,-77437.0,Pune,Maharashtra,Self Employed,False,5812,FOOD,ENABLED,INDIVIDUAL,True,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00000237,01/02/2026 11:20:18,USR31808,MCH1082,7026.5,,7011,S,TXN00000237,TXN00000237,USR31808,USR31808,MCH1082,MCH1082,1,False,7026.5,False,False,False,False,2026-01-02 11:20:18,False,False,False,,True,False,7011,False,S,SUCCESS,track1_upi_transactions,19087,True,False,,,,,,,,,7011.0,HOTEL,ACTIVE,PARTNERSHIP,False,,,,,,False,True,False,True,False,False,False,True,,False,False
TXN00002687,2026/03/17,USR79540,MCH6379,3117.97,UTR5241661590,5812,TXN_SUCCESS,TXN00002687,TXN00002687,USR79540,USR79540,MCH6379,MCH6379,1,False,3117.97,False,False,False,False,2026-03-17 00:00:00,False,False,False,UTR5241661590,False,False,5812,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,19088,True,False,,,,,,,,,5942,BOOKS_STATIONERY,LIVE,PRIVATE_LIMITED,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00014683,1771863259,USR91974,MCH1093,17920.67,UTR4020462944,05411,TXN_SUCCESS,TXN00014683,TXN00014683,USR91974,USR91974,MCH1093,MCH1093,1,False,17920.67,False,False,False,False,2026-02-23 16:14:19,False,False,True,UTR4020462944,False,False,5411,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,19089,True,False,,,,,,,,,5812,FOOD_SERVICES,CLOSED,PRIVATE_LIMITED,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00008283,02-02-2026 08:34:50 PM,USR20599,MCH7019,Rs. 21840.15,UTR8402663950,5812,S,TXN00008283,TXN00008283,USR20599,USR20599,MCH7019,MCH7019,1,False,21840.15,False,False,False,False,2026-02-02 20:34:50,False,False,False,UTR8402663950,False,False,5812,False,S,SUCCESS,track1_upi_transactions,19090,False,True,VERIFIED,KWLDR 4067 G,164983726319,9641.0,Pune,Maharashtra,Farmer,True,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00000719,2026-03-07 18:15:54,USR19222,MCH8655,"₹3,116.19",UTR5676821260,05411,SUCCESS,TXN00000719,TXN00000719,USR19222,USR19222,MCH8655,MCH8655,1,False,3116.19,False,False,False,False,2026-03-07 18:15:54,False,False,False,UTR5676821260,False,False,5411,False,SUCCESS,SUCCESS,track1_upi_transactions,19091,False,True,VERIFIED,1JPFN1684X,5220-9079-1960,15447.0,Jalandhar,Punjab,Self Employed,True,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00013666,15/02/2026 01:41:08,USR48795,MCH4492,"₹21,910.04",UTR2135345322,05411,S,TXN00013666,TXN00013666,USR48795,USR48795,MCH4492,MCH4492,1,False,21910.04,False,False,False,False,2026-02-15 01:41:08,False,False,False,UTR2135345322,False,False,5411,False,S,SUCCESS,track1_upi_transactions,19092,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00013641,2026-03-02 19:07:02,USR92681,MCH4900,12823.28,UTR1869869548,4131,Success,TXN00013641,TXN00013641,USR92681,USR92681,MCH4900,MCH4900,1,False,12823.28,False,False,False,False,2026-03-02 19:07:02,False,False,False,UTR1869869548,False,False,4131,False,Success,SUCCESS,track1_upi_transactions,19093,True,False,,,,,,,,,5411,GROCERY STORES,ACTIVE,SOLE_PROPRIETOR,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00019908,16/02/2026 03:54:41,USR17716,MCH4921,"₹17,666.95",,5812,Success,TXN00019908,TXN00019908,USR17716,USR17716,MCH4921,MCH4921,1,False,17666.95,False,False,False,False,2026-02-16 03:54:41,False,False,False,,True,False,5812,False,Success,SUCCESS,track1_upi_transactions,19094,False,True,VERIFIED,YQGBW5762J,060381921616,,Lucknow,Uttar Pradesh,Freelancer,False,,,,,,1.0,14932.0,L,2026-02-18 00:00:00,2026-02-18 00:00:00,True,False,True,True,False,False,False,True,44.08861111111111,False,True
TXN00013080,2026-01-11 17:06:06,USR38404,MCH3316,23612.75,UTR3160951426,5912,S,TXN00013080,TXN00013080,USR38404,USR38404,MCH3316,MCH3316,1,False,23612.75,False,False,False,False,2026-01-11 17:06:06,False,False,False,UTR3160951426,False,False,5912,False,S,SUCCESS,track1_upi_transactions,19096,False,True,PENDING,YCMPH4311H,155930879435,16242.0,Jalandhar,Punjab,Self Employed,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00013475,04/01/2026 13:44:27,USR99094,MCH7166,Rs. 11786.56,UTR9642673309,,S,TXN00013475,TXN00013475,USR99094,USR99094,MCH7166,MCH7166,1,False,11786.56,False,False,False,False,2026-04-01 13:44:27,False,False,False,UTR9642673309,False,False,,True,S,SUCCESS,track1_upi_transactions,19097,False,True,VERIFIED,,355024677091,38822.0,Chennai,Tamil Nadu,Student,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00005130,2026-03-10 01:05:29,USR44883,MCH2769,"₹21,302.69",,7011,Success,TXN00005130,TXN00005130,USR44883,USR44883,MCH2769,MCH2769,1,False,21302.69,False,False,False,False,2026-03-10 01:05:29,False,False,False,,True,False,7011,False,Success,SUCCESS,track1_upi_transactions,19098,True,False,,,,,,,,,4814,TELECOM,LIVE,PRIVATE-LIMITED,False,,,,,,False,True,False,True,False,False,False,True,,False,False
TXN00017062,23/02/2026 16:00:33,USR42624,MCH2291,16844.82,UTR4721266480,5912,S,TXN00017062,TXN00017062,USR42624,USR42624,MCH2291,MCH2291,1,False,16844.82,False,False,False,False,2026-02-23 16:00:33,False,False,False,UTR4721266480,False,False,5912,False,S,SUCCESS,track1_upi_transactions,19099,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00019692,23/03/2026 12:31:34,USR14224,MCH2402,"1,655.29",UTR2642656517,,COMPLETED,TXN00019692,TXN00019692,USR14224,USR14224,MCH2402,MCH2402,1,False,1655.29,False,False,False,False,2026-03-23 12:31:34,False,False,False,UTR2642656517,False,False,,True,COMPLETED,SUCCESS,track1_upi_transactions,19100,True,False,,,,,,,,,5912,PHARMACY,ACTIVE,INDIVIDUAL,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00009022,02-20-2026 11:52:33 PM,USR40913,MCH7516,"₹21,789.93",UTR 9570631321,7011,COMPLETED,TXN00009022,TXN00009022,USR40913,USR40913,MCH7516,MCH7516,1,False,21789.93,False,False,False,False,2026-02-20 23:52:33,False,False,False,UTR9570631321,False,False,7011,False,COMPLETED,SUCCESS,track1_upi_transactions,19101,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00009659,16/01/2026 10:32:38,USR64201,MCH9978,16045.48,UTR6629535875,7011,COMPLETED,TXN00009659,TXN00009659,USR64201,USR64201,MCH9978,MCH9978,1,False,16045.48,False,False,False,False,2026-01-16 10:32:38,False,False,False,UTR6629535875,False,False,7011,False,COMPLETED,SUCCESS,track1_upi_transactions,19102,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00017376,20/01/2026 05:05:07,USR59142,MCH4935,"₹20,381.43",UTR1842045679,,Success,TXN00017376,TXN00017376,USR59142,USR59142,MCH4935,MCH4935,1,False,20381.43,False,False,False,False,2026-01-20 05:05:07,False,False,False,UTR1842045679,False,False,,True,Success,SUCCESS,track1_upi_transactions,19103,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00009910,13/03/2026 05:54:42,USR12128,MCH8043,₹770.28,UTR6994809791,7011,Success,TXN00009910,TXN00009910,USR12128,USR12128,MCH8043,MCH8043,1,False,770.28,False,False,False,False,2026-03-13 05:54:42,False,False,False,UTR6994809791,False,False,7011,False,Success,SUCCESS,track1_upi_transactions,19104,True,False,,,,,,,,,5311,DEPARTMENT STORES,ACTIVE,PRIVATE-LIMITED,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00008316,03-29-2026 06:02:12 AM,USR78406,MCH8271,7473.82,UTR3888508867,5812,SUCCESS,TXN00008316,TXN00008316,USR78406,USR78406,MCH8271,MCH8271,1,False,7473.82,False,False,False,False,2026-03-29 06:02:12,False,False,False,UTR3888508867,False,False,5812,False,SUCCESS,SUCCESS,track1_upi_transactions,19105,False,False,VERIFIED,QVVAL6911F,567229078393,,Ldh,Punjab,Freelancer,False,5699,CLOTHS,ENABLED,SOLE-PROPRIETOR,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00000184,2026-02-27 20:31:14,USR96285,MCH6826,21934.71,UTR8757192644,5812,Initiated,TXN00000184,TXN00000184,USR96285,USR96285,MCH6826,MCH6826,1,False,21934.71,False,False,False,False,2026-02-27 20:31:14,False,False,False,UTR8757192644,False,False,5812,False,Initiated,PENDING,track1_upi_transactions,19106,False,True,VERIFIED,EEPCQ1151U,304822898475,18859.0,Jaipur,Rajasthan,Unemployed,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00001076,1772195637,USR86823,MCH4421,10700.05,UTR3741038100,4131,SUCCESS,TXN00001076,TXN00001076,USR86823,USR86823,MCH4421,MCH4421,1,False,10700.05,False,False,False,False,2026-02-27 12:33:57,False,False,True,UTR3741038100,False,False,4131,False,SUCCESS,SUCCESS,track1_upi_transactions,19107,False,False,VERIFIED,VELZF7089O,523716658675,19578.0,Blr,Karnataka,Salaried,True,5999,RETAIL OTHER,ACTIVE,SOLE PROPRIETOR,True,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00014014,2026-03-18 07:13:03,USR50285,MCH2636,"INR 19,315",UTR 9411984077,,COMPLETED,TXN00014014,TXN00014014,USR50285,USR50285,MCH2636,MCH2636,1,False,19315.0,False,False,False,False,2026-03-18 07:13:03,False,False,False,UTR9411984077,False,False,,True,COMPLETED,SUCCESS,track1_upi_transactions,19108,True,False,,,,,,,,,5311,DEPARTMENT STORE,ACTIVE,PARTNERSHIP,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00013101,10/02/2026 22:45:53,USR32020,MCH4367,"INR 5,128",UTR2944049723,5812,Success,TXN00013101,TXN00013101,USR32020,USR32020,MCH4367,MCH4367,1,False,5128.0,False,False,False,False,2026-10-02 22:45:53,False,False,False,UTR2944049723,False,False,5812,False,Success,SUCCESS,track1_upi_transactions,19109,True,False,,,,,,,,,5699,FASHION,LIVE,PARTNERSHIP,True,,,,,,False,True,False,False,False,False,False,True,,False,False
